"year","month","day","week","death","temp"
2006,7,24,1805,45,24.4057250976563
2006,7,25,1805,50,26.7985473632813
2006,7,26,1805,45,27.6013122558594
2006,7,27,1805,48,24.9955688476563
2006,7,28,1805,44,22.614404296875
2006,7,29,1805,37,22.3103881835938
2006,7,30,1805,47,20.6973510742188
2006,7,31,1806,35,20.1339965820313
2006,8,1,1806,33,19.4984680175781
2006,8,2,1806,37,18.3964172363281
2006,8,3,1806,37,17.3830505371094
2006,8,4,1806,37,18.2781005859375
2006,8,5,1806,29,18.1757446289063
2006,8,6,1806,40,18.7914367675781
2006,8,7,1807,44,19.2775512695313
2006,8,8,1807,30,18.7683349609375
2006,8,9,1807,38,17.7224060058594
2006,8,10,1807,43,16.7667175292969
2006,8,11,1807,35,16.0222717285156
2006,8,12,1807,38,14.9036804199219
2006,8,13,1807,43,14.2393737792969
2006,8,14,1808,38,15.4076782226563
2006,8,15,1808,23,17.119287109375
2006,8,16,1808,31,17.7542358398438
2006,8,17,1808,45,18.8313232421875
2006,8,18,1808,36,18.256494140625
2006,8,19,1808,36,17.4447875976563
2006,8,20,1808,27,17.6216979980469
2006,8,21,1809,40,16.7897888183594
2006,8,22,1809,36,17.1732116699219
2006,8,23,1809,26,17.4982849121094
2006,8,24,1809,34,16.5427490234375
2006,8,25,1809,43,16.2937255859375
2006,8,26,1809,32,16.1018310546875
2006,8,27,1809,29,16.9450317382813
2006,8,28,1810,35,15.0168090820313
2006,8,29,1810,44,13.8317199707031
2006,8,30,1810,42,14.7292114257813
2006,8,31,1810,39,16.6899047851563
2006,9,1,1810,32,19.1363464355469
2006,9,2,1810,37,19.1316162109375
2006,9,3,1810,29,21.8289123535156
2006,9,4,1811,34,21.0952697753906
2006,9,5,1811,35,19.7900939941406
2006,9,6,1811,29,20.9125305175781
2006,9,7,1811,47,18.2427917480469
2006,9,8,1811,52,15.5596252441406
2006,9,9,1811,39,16.9844299316406
2006,9,10,1811,39,18.50673828125
2006,9,11,1812,37,21.0997253417969
2006,9,12,1812,53,22.1101318359375
2006,9,13,1812,41,22.3925720214844
2006,9,14,1812,49,20.5682312011719
2006,9,15,1812,55,18.8887268066406
2006,9,16,1812,48,18.9274230957031
2006,9,17,1812,35,18.3293395996094
2006,9,18,1813,39,17.6696105957031
2006,9,19,1813,38,16.5792175292969
2006,9,20,1813,33,16.5892272949219
2006,9,21,1813,38,20.5916687011719
2006,9,22,1813,34,18.7331176757813
2006,9,23,1813,42,19.2970825195313
2006,9,24,1813,33,18.5472351074219
2006,9,25,1814,54,16.2171875
2006,9,26,1814,43,15.7241455078125
2006,9,27,1814,32,15.6298461914063
2006,9,28,1814,39,16.9829956054688
2006,9,29,1814,50,17.7446533203125
2006,9,30,1814,40,16.5382934570313
2006,10,1,1814,44,17.1143127441406
2006,10,2,1815,47,15.4427734375
2006,10,3,1815,34,13.2090393066406
2006,10,4,1815,45,12.1082702636719
2006,10,5,1815,45,12.8413330078125
2006,10,6,1815,56,15.6248413085938
2006,10,7,1815,39,13.2478576660156
2006,10,8,1815,49,11.9882446289063
2006,10,9,1816,47,13.8537231445313
2006,10,10,1816,47,16.0761047363281
2006,10,11,1816,49,16.9936157226563
2006,10,12,1816,52,15.0404296875
2006,10,13,1816,36,15.1692443847656
2006,10,14,1816,33,16.498681640625
2006,10,15,1816,48,15.1775146484375
2006,10,16,1817,47,14.713525390625
2006,10,17,1817,37,14.403955078125
2006,10,18,1817,42,15.1638732910156
2006,10,19,1817,57,15.3381896972656
2006,10,20,1817,43,14.77626953125
2006,10,21,1817,46,14.61123046875
2006,10,22,1817,41,15.9847045898438
2006,10,23,1818,47,16.65224609375
2006,10,24,1818,40,13.8624816894531
2006,10,25,1818,38,14.8745361328125
2006,10,26,1818,41,17.9179321289063
2006,10,27,1818,51,15.1798645019531
2006,10,28,1818,45,15.2136169433594
2006,10,29,1818,46,15.0706115722656
2006,10,30,1819,30,10.9753967285156
2006,10,31,1819,51,11.5635314941406
2006,11,1,1819,37,8.33370361328127
2006,11,2,1819,45,5.3377624511719
2006,11,3,1819,38,5.3504577636719
2006,11,4,1819,38,4.43605957031252
2006,11,5,1819,40,3.42177734375002
2006,11,6,1820,49,4.55764160156252
2006,11,7,1820,51,6.19271240234377
2006,11,8,1820,50,9.0372253417969
2006,11,9,1820,60,10.3820129394531
2006,11,10,1820,45,5.58620605468752
2006,11,11,1820,45,10.0720458984375
2006,11,12,1820,55,10.20009765625
2006,11,13,1821,50,11.7188659667969
2006,11,14,1821,53,13.362451171875
2006,11,15,1821,38,12.6015563964844
2006,11,16,1821,44,13.9939819335938
2006,11,17,1821,55,11.3497863769531
2006,11,18,1821,27,9.2004333496094
2006,11,19,1821,45,7.8333679199219
2006,11,20,1822,38,8.58712158203127
2006,11,21,1822,52,8.43520507812502
2006,11,22,1822,53,6.58599243164065
2006,11,23,1822,60,11.9149719238281
2006,11,24,1822,43,11.295068359375
2006,11,25,1822,46,13.8669677734375
2006,11,26,1822,38,11.1571594238281
2006,11,27,1823,42,11.3988891601563
2006,11,28,1823,39,10.5315185546875
2006,11,29,1823,48,6.78560791015627
2006,11,30,1823,36,5.8861022949219
2006,12,1,1823,45,7.89370117187502
2006,12,2,1823,42,9.69808349609377
2006,12,3,1823,50,8.6341491699219
2006,12,4,1824,53,11.3204895019531
2006,12,5,1824,54,12.9748474121094
2006,12,6,1824,46,8.3726745605469
2006,12,7,1824,48,9.03017578125002
2006,12,8,1824,35,9.1219421386719
2006,12,9,1824,50,5.22847900390627
2006,12,10,1824,35,3.3471618652344
2006,12,11,1825,44,6.33498535156252
2006,12,12,1825,39,6.35170898437502
2006,12,13,1825,41,6.34209594726565
2006,12,14,1825,34,4.85283813476565
2006,12,15,1825,48,4.10531005859377
2006,12,16,1825,45,6.19069824218752
2006,12,17,1825,43,3.0074401855469
2006,12,18,1826,42,3.0544372558594
2006,12,19,1826,47,1.87508544921877
2006,12,20,1826,47,1.26043090820315
2006,12,21,1826,44,3.58809814453127
2006,12,22,1826,61,3.45156250000002
2006,12,23,1826,64,1.6740661621094
2006,12,24,1826,37,1.48796997070315
2006,12,25,1827,61,1.32570800781252
2006,12,26,1827,40,0.576379394531273
2006,12,27,1827,65,0.300073242187523
2006,12,28,1827,54,-0.111517333984352
2006,12,29,1827,51,1.6396423339844
2006,12,30,1827,43,8.3478942871094
2006,12,31,1827,53,9.15935668945315
2007,1,1,1828,55,9.0699401855469
2007,1,2,1828,65,6.36834106445315
2007,1,3,1828,69,6.45266113281252
2007,1,4,1828,58,9.10372314453127
2007,1,5,1828,45,9.5233093261719
2007,1,6,1828,42,10.7127624511719
2007,1,7,1828,41,8.3223815917969
2007,1,8,1829,50,10.4655090332031
2007,1,9,1829,61,11.9699951171875
2007,1,10,1829,51,9.43905029296877
2007,1,11,1829,53,8.04677734375002
2007,1,12,1829,47,9.83144531250002
2007,1,13,1829,66,10.8660522460938
2007,1,14,1829,58,7.45098266601565
2007,1,15,1830,59,6.27767333984377
2007,1,16,1830,51,7.7260681152344
2007,1,17,1830,40,10.8501831054688
2007,1,18,1830,61,13.2407470703125
2007,1,19,1830,49,13.4836059570313
2007,1,20,1830,39,11.0357299804688
2007,1,21,1830,45,6.88845214843752
2007,1,22,1831,56,4.21993408203127
2007,1,23,1831,36,0.855126953125023
2007,1,24,1831,52,0.0928588867187727
2007,1,25,1831,58,-1.7491516113281
2007,1,26,1831,60,-1.0794738769531
2007,1,27,1831,59,3.23024902343752
2007,1,28,1831,55,3.49965820312502
2007,1,29,1832,43,6.55111083984377
2007,1,30,1832,42,6.94048461914065
2007,1,31,1832,53,6.42727050781252
2007,2,1,1832,51,8.2603698730469
2007,2,2,1832,65,8.90532836914065
2007,2,3,1832,62,6.08284912109377
2007,2,4,1832,46,4.50966796875002
2007,2,5,1833,39,4.58913574218752
2007,2,6,1833,50,4.10640869140627
2007,2,7,1833,49,1.43441162109377
2007,2,8,1833,63,5.84340820312502
2007,2,9,1833,40,5.51909790039065
2007,2,10,1833,42,8.09749755859377
2007,2,11,1833,47,10.0810485839844
2007,2,12,1834,54,9.48247680664065
2007,2,13,1834,58,8.5183044433594
2007,2,14,1834,25,8.32729492187502
2007,2,15,1834,55,5.14876708984377
2007,2,16,1834,50,8.22576293945315
2007,2,17,1834,55,10.2737976074219
2007,2,18,1834,38,8.35527954101565
2007,2,19,1835,59,7.86504516601565
2007,2,20,1835,46,9.1080261230469
2007,2,21,1835,52,9.01265869140627
2007,2,22,1835,44,7.76833496093752
2007,2,23,1835,47,9.16365966796877
2007,2,24,1835,44,9.81276855468752
2007,2,25,1835,43,8.17788085937502
2007,2,26,1836,38,7.9498229980469
2007,2,27,1836,34,8.34414062500002
2007,2,28,1836,36,10.9396606445313
2007,3,1,1836,48,9.94014892578127
2007,3,2,1836,53,8.01760253906252
2007,3,3,1836,51,10.2213073730469
2007,3,4,1836,45,10.0788818359375
2007,3,5,1837,45,10.0889831542969
2007,3,6,1837,51,9.1682067871094
2007,3,7,1837,52,8.38710937500002
2007,3,8,1837,42,7.43172607421877
2007,3,9,1837,61,6.75704345703127
2007,3,10,1837,48,6.75689086914065
2007,3,11,1837,49,7.70168457031252
2007,3,12,1838,48,7.64852294921877
2007,3,13,1838,58,8.31813964843752
2007,3,14,1838,52,8.8654724121094
2007,3,15,1838,43,8.09053955078127
2007,3,16,1838,49,6.82583007812502
2007,3,17,1838,46,9.45476684570315
2007,3,18,1838,36,7.66481933593752
2007,3,19,1839,50,3.56099853515627
2007,3,20,1839,48,3.1119323730469
2007,3,21,1839,46,3.9650817871094
2007,3,22,1839,46,4.6268249511719
2007,3,23,1839,41,3.95552978515627
2007,3,24,1839,43,4.78969726562502
2007,3,25,1839,43,7.36818847656252
2007,3,26,1840,48,8.39974365234377
2007,3,27,1840,34,9.14751586914065
2007,3,28,1840,62,10.2075134277344
2007,3,29,1840,43,8.12593994140627
2007,3,30,1840,42,4.40621337890627
2007,3,31,1840,37,4.55437622070315
2007,4,1,1840,50,9.75820312500002
2007,4,2,1841,51,12.0075317382813
2007,4,3,1841,42,9.26583251953127
2007,4,4,1841,65,7.40337524414065
2007,4,5,1841,43,8.46132812500002
2007,4,6,1841,37,10.5839477539063
2007,4,7,1841,46,9.68221435546877
2007,4,8,1841,43,9.60039672851565
2007,4,9,1842,38,10.2702270507813
2007,4,10,1842,45,11.5136047363281
2007,4,11,1842,42,13.3979736328125
2007,4,12,1842,46,14.8016296386719
2007,4,13,1842,45,16.914697265625
2007,4,14,1842,34,18.1413513183594
2007,4,15,1842,36,18.472802734375
2007,4,16,1843,51,18.0458618164063
2007,4,17,1843,54,14.7622619628906
2007,4,18,1843,42,11.323876953125
2007,4,19,1843,48,11.717919921875
2007,4,20,1843,34,13.0417419433594
2007,4,21,1843,33,13.0069519042969
2007,4,22,1843,42,15.3464294433594
2007,4,23,1844,38,17.6455932617188
2007,4,24,1844,38,18.8573852539063
2007,4,25,1844,55,19.2604614257813
2007,4,26,1844,35,18.7021728515625
2007,4,27,1844,40,19.73916015625
2007,4,28,1844,46,19.0091186523438
2007,4,29,1844,43,17.7328430175781
2007,4,30,1845,42,17.4977355957031
2007,5,1,1845,38,17.2405334472656
2007,5,2,1845,39,16.3205810546875
2007,5,3,1845,42,15.9802490234375
2007,5,4,1845,45,14.6006408691406
2007,5,5,1845,39,13.4095092773438
2007,5,6,1845,48,13.1927734375
2007,5,7,1846,36,15.3767333984375
2007,5,8,1846,36,15.495751953125
2007,5,9,1846,37,15.9562927246094
2007,5,10,1846,48,17.3149658203125
2007,5,11,1846,48,14.5970397949219
2007,5,12,1846,45,15.0286804199219
2007,5,13,1846,45,15.5202575683594
2007,5,14,1847,39,13.8957458496094
2007,5,15,1847,40,12.3314758300781
2007,5,16,1847,33,13.48232421875
2007,5,17,1847,41,14.9333129882813
2007,5,18,1847,33,16.6137939453125
2007,5,19,1847,36,14.9554992675781
2007,5,20,1847,33,13.3684631347656
2007,5,21,1848,48,18.1744018554688
2007,5,22,1848,41,17.2752014160156
2007,5,23,1848,47,16.7476745605469
2007,5,24,1848,46,19.4205871582031
2007,5,25,1848,40,19.6898132324219
2007,5,26,1848,35,17.4203735351563
2007,5,27,1848,26,11.77041015625
2007,5,28,1849,35,11.2593627929688
2007,5,29,1849,40,11.2204833984375
2007,5,30,1849,39,12.8712707519531
2007,5,31,1849,44,13.4634948730469
2007,6,1,1849,48,13.4877258300781
2007,6,2,1849,40,16.6345458984375
2007,6,3,1849,38,18.2593627929688
2007,6,4,1850,40,18.96962890625
2007,6,5,1850,48,19.1615234375
2007,6,6,1850,49,19.54140625
2007,6,7,1850,41,18.2935119628906
2007,6,8,1850,63,18.4660278320313
2007,6,9,1850,36,18.5501953125
2007,6,10,1850,41,19.2823425292969
2007,6,11,1851,41,19.0669189453125
2007,6,12,1851,51,18.6064697265625
2007,6,13,1851,48,19.2048278808594
2007,6,14,1851,42,18.6108337402344
2007,6,15,1851,43,17.235009765625
2007,6,16,1851,37,16.4911743164063
2007,6,17,1851,44,16.6601196289063
2007,6,18,1852,48,18.7404418945313
2007,6,19,1852,44,21.4327331542969
2007,6,20,1852,61,18.7403198242188
2007,6,21,1852,32,17.4839416503906
2007,6,22,1852,50,15.372216796875
2007,6,23,1852,38,16.653466796875
2007,6,24,1852,51,17.0477233886719
2007,6,25,1853,43,15.5939270019531
2007,6,26,1853,37,14.2498413085938
2007,6,27,1853,35,13.8574462890625
2007,6,28,1853,39,15.3370910644531
2007,6,29,1853,45,15.678369140625
2007,6,30,1853,48,17.6896911621094
2007,7,1,1853,33,19.2480407714844
2007,7,2,1854,41,17.3290649414063
2007,7,3,1854,41,15.2138916015625
2007,7,4,1854,42,15.1281066894531
2007,7,5,1854,45,15.7094970703125
2007,7,6,1854,49,16.8091369628906
2007,7,7,1854,48,15.3723388671875
2007,7,8,1854,39,15.2507568359375
2007,7,9,1855,42,14.139794921875
2007,7,10,1855,40,13.6964660644531
2007,7,11,1855,36,15.3789916992188
2007,7,12,1855,50,16.2276550292969
2007,7,13,1855,33,21.1118103027344
2007,7,14,1855,46,22.1505676269531
2007,7,15,1855,32,23.9747253417969
2007,7,16,1856,54,20.6979614257813
2007,7,17,1856,33,18.6985412597656
2007,7,18,1856,34,18.7076049804688
2007,7,19,1856,53,20.2221618652344
2007,7,20,1856,49,18.2385192871094
2007,7,21,1856,42,16.7142578125
2007,7,22,1856,44,16.9070678710938
2007,7,23,1857,44,16.71669921875
2007,7,24,1857,30,17.4677978515625
2007,7,25,1857,44,17.2086120605469
2007,7,26,1857,41,18.8083435058594
2007,7,27,1857,55,18.6419921875
2007,7,28,1857,29,19.0263610839844
2007,7,29,1857,32,17.676171875
2007,7,30,1858,41,15.7839294433594
2007,7,31,1858,38,15.7499328613281
2007,8,1,1858,44,18.6509948730469
2007,8,2,1858,41,18.0149169921875
2007,8,3,1858,37,17.6329895019531
2007,8,4,1858,52,20.7716003417969
2007,8,5,1858,40,23.2803283691406
2007,8,6,1859,41,18.7995849609375
2007,8,7,1859,49,16.6631408691406
2007,8,8,1859,44,15.3736511230469
2007,8,9,1859,34,15.2305541992188
2007,8,10,1859,38,16.6512084960938
2007,8,11,1859,40,18.3085266113281
2007,8,12,1859,30,18.7940307617188
2007,8,13,1860,39,17.2037292480469
2007,8,14,1860,46,18.5020385742188
2007,8,15,1860,32,20.1320739746094
2007,8,16,1860,40,16.4269348144531
2007,8,17,1860,39,15.4358764648438
2007,8,18,1860,49,16.044091796875
2007,8,19,1860,29,15.7309509277344
2007,8,20,1861,34,14.4285217285156
2007,8,21,1861,29,16.1081787109375
2007,8,22,1861,30,16.7161499023438
2007,8,23,1861,37,16.9607482910156
2007,8,24,1861,33,18.1899658203125
2007,8,25,1861,30,18.3782592773438
2007,8,26,1861,27,18.7371765136719
2007,8,27,1862,37,16.9250122070313
2007,8,28,1862,33,15.5971008300781
2007,8,29,1862,29,15.030419921875
2007,8,30,1862,37,15.1422058105469
2007,8,31,1862,39,16.7576232910156
2007,9,1,1862,45,17.2947631835938
2007,9,2,1862,29,17.0710693359375
2007,9,3,1863,38,15.3531127929688
2007,9,4,1863,39,12.9439331054688
2007,9,5,1863,45,13.5300842285156
2007,9,6,1863,43,17.5271240234375
2007,9,7,1863,42,17.1452270507813
2007,9,8,1863,39,17.0476318359375
2007,9,9,1863,32,16.2971435546875
2007,9,10,1864,36,15.0786376953125
2007,9,11,1864,37,14.5371948242188
2007,9,12,1864,39,13.7864013671875
2007,9,13,1864,37,15.5725952148438
2007,9,14,1864,51,15.773583984375
2007,9,15,1864,32,16.6060424804688
2007,9,16,1864,50,18.5317016601563
2007,9,17,1865,34,15.6045471191406
2007,9,18,1865,37,11.9749084472656
2007,9,19,1865,45,11.0525756835938
2007,9,20,1865,44,13.3351379394531
2007,9,21,1865,35,15.1079040527344
2007,9,22,1865,33,15.6051574707031
2007,9,23,1865,36,17.2841735839844
2007,9,24,1866,48,14.6401306152344
2007,9,25,1866,52,12.4979797363281
2007,9,26,1866,42,10.3805786132813
2007,9,27,1866,41,11.38271484375
2007,9,28,1866,38,12.0029541015625
2007,9,29,1866,45,13.1495910644531
2007,9,30,1866,33,13.6320434570313
2007,10,1,1867,44,16.5838562011719
2007,10,2,1867,42,16.2401672363281
2007,10,3,1867,53,17.209619140625
2007,10,4,1867,47,14.8188720703125
2007,10,5,1867,48,15.4901977539063
2007,10,6,1867,40,14.248681640625
2007,10,7,1867,51,12.4541259765625
2007,10,8,1868,31,12.0790344238281
2007,10,9,1868,52,13.8919616699219
2007,10,10,1868,51,12.5402465820313
2007,10,11,1868,46,13.3163696289063
2007,10,12,1868,40,12.691552734375
2007,10,13,1868,40,13.4539733886719
2007,10,14,1868,44,12.4080444335938
2007,10,15,1869,42,12.5496459960938
2007,10,16,1869,40,13.8627563476563
2007,10,17,1869,42,13.4419189453125
2007,10,18,1869,53,10.0962463378906
2007,10,19,1869,49,8.57589111328127
2007,10,20,1869,44,6.55446777343752
2007,10,21,1869,53,5.71529541015627
2007,10,22,1870,47,7.2482849121094
2007,10,23,1870,48,5.38332519531252
2007,10,24,1870,53,6.23577270507815
2007,10,25,1870,48,8.41726074218752
2007,10,26,1870,48,9.3935485839844
2007,10,27,1870,45,9.09356079101565
2007,10,28,1870,45,9.37874755859377
2007,10,29,1871,44,9.42867431640627
2007,10,30,1871,55,8.21022949218752
2007,10,31,1871,53,6.9792419433594
2007,11,1,1871,48,10.1285034179688
2007,11,2,1871,60,11.2352233886719
2007,11,3,1871,38,12.36318359375
2007,11,4,1871,44,10.7203308105469
2007,11,5,1872,37,8.73696289062502
2007,11,6,1872,54,8.47124633789065
2007,11,7,1872,60,8.95021972656252
2007,11,8,1872,50,10.5161682128906
2007,11,9,1872,40,6.5605407714844
2007,11,10,1872,45,9.20952758789065
2007,11,11,1872,26,10.2832885742188
2007,11,12,1873,51,5.10964355468752
2007,11,13,1873,46,5.30132446289065
2007,11,14,1873,40,4.97231445312502
2007,11,15,1873,46,0.856561279296898
2007,11,16,1873,50,-0.537756347656227
2007,11,17,1873,31,0.146264648437523
2007,11,18,1873,49,0.945245361328148
2007,11,19,1874,47,6.12301025390627
2007,11,20,1874,60,9.4224792480469
2007,11,21,1874,51,9.8840270996094
2007,11,22,1874,45,7.86446533203127
2007,11,23,1874,44,5.82894287109377
2007,11,24,1874,49,3.19048461914065
2007,11,25,1874,49,7.35445556640627
2007,11,26,1875,51,5.46987304687502
2007,11,27,1875,32,4.07857666015627
2007,11,28,1875,42,1.3973327636719
2007,11,29,1875,49,6.2763610839844
2007,11,30,1875,46,6.1851745605469
2007,12,1,1875,46,8.81533203125002
2007,12,2,1875,35,9.8762145996094
2007,12,3,1876,68,8.60860595703127
2007,12,4,1876,42,8.77150878906252
2007,12,5,1876,49,10.8163391113281
2007,12,6,1876,51,10.6858764648438
2007,12,7,1876,48,10.1409545898438
2007,12,8,1876,49,6.48198852539065
2007,12,9,1876,45,8.07256469726565
2007,12,10,1877,45,6.6389099121094
2007,12,11,1877,46,4.65267333984377
2007,12,12,1877,54,1.72979125976565
2007,12,13,1877,38,3.2438903808594
2007,12,14,1877,40,2.18181762695315
2007,12,15,1877,35,-0.560034179687477
2007,12,16,1877,44,-1.40180053710935
2007,12,17,1878,51,-1.07431640624998
2007,12,18,1878,73,-2.49103393554685
2007,12,19,1878,45,-3.06940307617185
2007,12,20,1878,64,-2.8020080566406
2007,12,21,1878,53,-1.41574707031248
2007,12,22,1878,45,-0.464605712890602
2007,12,23,1878,45,0.420037841796898
2007,12,24,1879,70,-0.441900634765602
2007,12,25,1879,53,1.9403015136719
2007,12,26,1879,65,3.39724121093752
2007,12,27,1879,58,5.5224548339844
2007,12,28,1879,43,5.7385192871094
2007,12,29,1879,47,6.19942626953127
2007,12,30,1879,51,4.94936523437502
2007,12,31,1880,52,3.78896484375002
2008,1,1,1880,63,3.2502380371094
2008,1,2,1880,57,0.453973388671898
2008,1,3,1880,47,2.53634033203127
2008,1,4,1880,61,7.11422119140627
2008,1,5,1880,66,8.40871582031252
2008,1,6,1880,30,6.96151123046877
2008,1,7,1881,55,8.7571960449219
2008,1,8,1881,59,5.80465087890627
2008,1,9,1881,52,7.14605102539065
2008,1,10,1881,47,7.6646667480469
2008,1,11,1881,40,8.90194091796877
2008,1,12,1881,42,5.60329589843752
2008,1,13,1881,44,5.80220947265627
2008,1,14,1882,44,7.2283874511719
2008,1,15,1882,59,8.2136169433594
2008,1,16,1882,44,6.55800781250002
2008,1,17,1882,39,7.97466430664065
2008,1,18,1882,51,10.2910400390625
2008,1,19,1882,62,11.529931640625
2008,1,20,1882,55,9.7720886230469
2008,1,21,1883,49,8.75789794921877
2008,1,22,1883,55,6.8510681152344
2008,1,23,1883,50,6.14266357421877
2008,1,24,1883,57,7.52871093750002
2008,1,25,1883,45,1.95766601562502
2008,1,26,1883,39,1.0345397949219
2008,1,27,1883,43,1.05828247070315
2008,1,28,1884,49,0.927514648437523
2008,1,29,1884,42,1.77810058593752
2008,1,30,1884,42,1.60006103515627
